dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.552187,2.549778,2.930357,2.111555,-1.270954,-12.054219,5.222249
0.020000,2.572568,2.513440,2.972020,2.083177,-1.418896,-7.397085,5.224976
0.020000,2.592776,2.477667,3.013106,2.054310,-1.443373,-1.223854,5.228298
0.020000,2.612828,2.442466,3.053618,2.025588,-1.436077,0.364786,5.232203
0.020000,2.632743,2.407845,3.093558,1.996996,-1.429592,0.324276,5.236684
0.020000,2.652536,2.373812,3.132929,1.968520,-1.423817,0.288728,5.241732
0.020000,2.672222,2.340373,3.171731,1.940147,-1.418656,0.258078,5.247341
0.020000,2.691815,2.307537,3.209969,1.911867,-1.414010,0.232309,5.253505
0.020000,2.711327,2.275310,3.247642,1.883671,-1.409781,0.211426,5.260217
0.020000,2.730769,2.243699,3.284753,1.855554,-1.405872,0.195451,5.267474
0.020000,2.750151,2.212711,3.321303,1.827510,-1.402183,0.184454,5.275268
0.020000,2.769481,2.182352,3.357294,1.799538,-1.398613,0.178500,5.283597
0.020000,2.788768,2.152629,3.392727,1.771636,-1.395060,0.177674,5.292455
0.020000,2.808018,2.123546,3.427603,1.743808,-1.391418,0.182069,5.301837
0.020000,2.827236,2.095110,3.461924,1.716056,-1.387583,0.191774,5.311738
0.020000,2.846428,2.067327,3.495692,1.688387,-1.383445,0.206865,5.322153
0.020000,2.865597,2.040200,3.528908,1.660810,-1.378897,0.227395,5.333076
0.020000,2.884746,2.013734,3.561575,1.633333,-1.373830,0.253385,5.344499
0.020000,2.903876,1.987933,3.593694,1.605970,-1.368133,0.284816,5.356415
0.020000,2.922989,1.962800,3.625269,1.578736,-1.361701,0.321600,5.368816
0.020000,2.942085,1.938338,3.656302,1.551648,-1.354430,0.363582,5.381692
0.020000,2.961162,1.914548,3.686796,1.524723,-1.346219,0.410533,5.395031
0.020000,2.980221,1.891432,3.716756,1.497984,-1.336977,0.462093,5.408822
0.020000,2.999258,1.868990,3.746185,1.471451,-1.326620,0.517856,5.423051
0.020000,3.018271,1.847221,3.775088,1.445150,-1.315075,0.577247,5.437702
0.020000,3.037257,1.826124,3.803470,1.419104,-1.302284,0.639582,5.452758
0.020000,3.056212,1.805697,3.831337,1.393340,-1.288202,0.704093,5.468200
0.020000,3.075132,1.785936,3.858695,1.367884,-1.272805,0.769852,5.484008
0.020000,3.094012,1.766838,3.885550,1.342762,-1.256088,0.835850,5.500159
0.020000,3.112847,1.748396,3.911910,1.318001,-1.238068,0.900988,5.516629
0.020000,3.131632,1.730605,3.937782,1.293625,-1.218786,0.964085,5.533393
0.020000,3.150361,1.713458,3.963176,1.269659,-1.198307,1.023938,5.550423
0.020000,3.169029,1.696947,3.988098,1.246125,-1.176721,1.079328,5.567690
0.020000,3.187630,1.681062,4.012559,1.223042,-1.154140,1.129053,5.585164
0.020000,3.206158,1.665794,4.036567,1.200428,-1.130700,1.172005,5.602814
0.020000,3.224608,1.651131,4.060133,1.178297,-1.106557,1.207157,5.620607
0.020000,3.242972,1.637064,4.083267,1.156659,-1.081884,1.233639,5.638510
0.020000,3.261246,1.623580,4.105977,1.135522,-1.056869,1.250755,5.656490
0.020000,3.279423,1.610666,4.128275,1.114887,-1.031708,1.258014,5.674514
0.020000,3.297498,1.598308,4.150170,1.094755,-1.006606,1.255144,5.692547
0.020000,3.315465,1.586495,4.171672,1.075120,-0.981763,1.242120,5.710557
0.020000,3.333317,1.575211,4.192792,1.055972,-0.957380,1.219134,5.728510
0.020000,3.351049,1.564442,4.213538,1.037300,-0.933648,1.186624,5.746376
0.020000,3.368656,1.554175,4.233919,1.019085,-0.910744,1.145222,5.764123
0.020000,3.386131,1.544394,4.253946,1.001308,-0.888829,1.095745,5.781722
0.020000,3.403468,1.535084,4.273625,0.983947,-0.868045,1.039164,5.799146
0.020000,3.420663,1.526232,4.292964,0.966977,-0.848514,0.976546,5.816368
0.020000,3.437709,1.517822,4.311971,0.950370,-0.830333,0.909070,5.833364
0.020000,3.454600,1.509840,4.330653,0.934099,-0.813575,0.837886,5.850112
0.020000,3.471330,1.502272,4.349016,0.918133,-0.798292,0.764187,5.866590
0.020000,3.487894,1.495102,4.367065,0.902443,-0.784509,0.689139,5.882782
0.020000,3.504285,1.488317,4.384805,0.886998,-0.772233,0.613790,5.898669
0.020000,3.520498,1.481903,4.402240,0.871769,-0.761450,0.539134,5.914238
0.020000,3.536526,1.475846,4.419375,0.856726,-0.752129,0.466062,5.929477
0.020000,3.552364,1.470132,4.436212,0.841842,-0.744222,0.395333,5.944375
0.020000,3.568005,1.464748,4.452753,0.827089,-0.737671,0.327586,5.958922
0.020000,3.583443,1.459680,4.469002,0.812441,-0.732404,0.263326,5.973113
0.020000,3.598673,1.454917,4.484960,0.797874,-0.728344,0.202992,5.986941
0.020000,3.613688,1.450444,4.500627,0.783365,-0.725409,0.146779,6.000403
0.020000,3.628483,1.446250,4.516005,0.768895,-0.723509,0.094974,6.013496
0.020000,3.643052,1.442323,4.531094,0.754444,-0.722558,0.047570,6.026218
0.020000,3.657389,1.438650,4.545894,0.739995,-0.722465,0.004629,6.038571
0.020000,3.671488,1.435220,4.560404,0.725532,-0.723144,-0.033944,6.050553
0.020000,3.685345,1.432022,4.574625,0.711042,-0.724509,-0.068264,6.062169
0.020000,3.698953,1.429045,4.588555,0.696512,-0.726480,-0.098512,6.073419
0.020000,3.712308,1.426278,4.602194,0.681933,-0.728976,-0.124824,6.084308
0.020000,3.725405,1.423710,4.615540,0.667294,-0.731927,-0.147538,6.094839
0.020000,3.738238,1.421332,4.628592,0.652589,-0.735262,-0.166773,6.105017
0.020000,3.750803,1.419133,4.641348,0.637810,-0.738920,-0.182877,6.114847
0.020000,3.763096,1.417104,4.653807,0.622954,-0.742841,-0.196049,6.124333
0.020000,3.775112,1.415236,4.665967,0.608014,-0.746972,-0.206574,6.133482
0.020000,3.786847,1.413519,4.677827,0.592989,-0.751265,-0.214619,6.142299
0.020000,3.798297,1.411944,4.689385,0.577875,-0.755677,-0.220597,6.150790
0.020000,3.809458,1.410504,4.700638,0.562672,-0.760166,-0.224469,6.158962
0.020000,3.820326,1.409191,4.711586,0.547378,-0.764700,-0.226719,6.166819
0.020000,3.830899,1.407995,4.722225,0.531993,-0.769247,-0.227339,6.174369
0.020000,3.841172,1.406911,4.732556,0.516517,-0.773780,-0.226638,6.181617
0.020000,3.851143,1.405930,4.742575,0.500952,-0.778274,-0.224712,6.188569
0.020000,3.860808,1.405045,4.752281,0.485298,-0.782710,-0.221771,6.195232
0.020000,3.870166,1.404250,4.761672,0.469556,-0.787067,-0.217878,6.201611
0.020000,3.879212,1.403538,4.770747,0.453730,-0.791332,-0.213255,6.207711
0.020000,3.887946,1.402903,4.779503,0.437820,-0.795491,-0.207946,6.213539
0.020000,3.896363,1.402340,4.787939,0.421829,-0.799533,-0.202079,6.219099
0.020000,3.904463,1.401841,4.796055,0.405760,-0.803447,-0.195716,6.224398
0.020000,3.912243,1.401403,4.803847,0.389616,-0.807227,-0.188989,6.229439
0.020000,3.919701,1.401020,4.811315,0.373399,-0.810866,-0.181941,6.234228
0.020000,3.926836,1.400687,4.818457,0.357111,-0.814358,-0.174599,6.238770
0.020000,3.933645,1.400399,4.825272,0.340757,-0.817700,-0.167105,6.243069
0.020000,3.940127,1.400152,4.831759,0.324340,-0.820887,-0.159359,6.247130
0.020000,3.946281,1.399942,4.837916,0.307861,-0.823919,-0.151602,6.250955
0.020000,3.952104,1.399764,4.843743,0.291325,-0.826792,-0.143635,6.254550
0.020000,3.957597,1.399616,4.849238,0.274735,-0.829506,-0.135722,6.257918
0.020000,3.962758,1.399494,4.854399,0.258094,-0.832060,-0.127697,6.261061
0.020000,3.967585,1.399394,4.859228,0.241405,-0.834453,-0.119667,6.263985
0.020000,3.972077,1.399314,4.863721,0.224671,-0.836686,-0.111643,6.266690
0.020000,3.976235,1.399251,4.867879,0.207896,-0.838759,-0.103652,6.269181
0.020000,3.980056,1.399201,4.871701,0.191083,-0.840672,-0.095651,6.271460
0.020000,3.983541,1.399164,4.875185,0.174234,-0.842425,-0.087654,6.273529
0.020000,3.986688,1.399137,4.878332,0.157354,-0.844020,-0.079746,6.275390
0.020000,3.989496,1.399117,4.881141,0.140445,-0.845457,-0.071841,6.277045
0.020000,3.991967,1.399104,4.883611,0.123510,-0.846737,-0.063967,6.278496
0.020000,3.994098,1.399095,4.885742,0.106553,-0.847859,-0.056121,6.279744
0.020000,3.995889,1.399090,4.887534,0.089576,-0.848827,-0.048379,6.280791
0.020000,3.997341,1.399087,4.888986,0.072583,-0.849637,-0.040524,6.281638
0.020000,3.998452,1.399086,4.890097,0.055578,-0.850294,-0.032846,6.282285
0.020000,3.999224,1.399085,4.890868,0.038562,-0.850796,-0.025103,6.282734
0.020000,3.999686,1.399085,4.891331,0.023103,-0.772921,3.893771,6.283003
0.020000,3.999912,1.399085,4.891557,0.011334,-0.588457,9.223177,6.283134
0.020000,3.999989,1.399085,4.891634,0.003821,-0.375671,10.639289,6.283179
0.020000,4.000000,1.399085,4.891645,0.000564,-0.162830,10.642083,6.283185
0.020000,4.000000,1.399085,4.891645,0.000000,-0.028201,6.731410,6.283185
