dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.032204,2.148899,3.050983,1.090412,-1.134711,-0.517096,6.010606
0.020000,3.052800,2.143274,3.072333,1.067526,-1.144292,-0.479046,6.022512
0.020000,3.073014,2.138008,3.093222,1.044464,-1.153109,-0.440841,6.034204
0.020000,3.092838,2.133088,3.113647,1.021240,-1.161166,-0.402876,6.045673
0.020000,3.112261,2.128502,3.133605,0.997871,-1.168475,-0.365426,6.056908
0.020000,3.131276,2.124234,3.153092,0.974370,-1.175051,-0.328830,6.067900
0.020000,3.149873,2.120272,3.172107,0.950752,-1.180917,-0.293277,6.078643
0.020000,3.168047,2.116601,3.190648,0.927030,-1.186098,-0.259070,6.089128
0.020000,3.185790,2.113208,3.208712,0.903217,-1.190624,-0.226307,6.099349
0.020000,3.203096,2.110079,3.226299,0.879327,-1.194529,-0.195213,6.109302
0.020000,3.219959,2.107201,3.243406,0.855370,-1.197845,-0.165837,6.118983
0.020000,3.236375,2.104560,3.260033,0.831357,-1.200612,-0.138317,6.128386
0.020000,3.252339,2.102144,3.276179,0.807300,-1.202865,-0.112684,6.137510
0.020000,3.267847,2.099938,3.291843,0.783207,-1.204644,-0.088937,6.146352
0.020000,3.282896,2.097932,3.307025,0.759088,-1.205987,-0.067150,6.154910
0.020000,3.297482,2.096112,3.321724,0.734949,-1.206932,-0.047245,6.163183
0.020000,3.311602,2.094466,3.335940,0.710799,-1.207516,-0.029198,6.171170
0.020000,3.325255,2.092984,3.349673,0.686643,-1.207776,-0.012991,6.178870
0.020000,3.338438,2.091653,3.362923,0.662488,-1.207747,0.001454,6.186285
0.020000,3.351149,2.090463,3.375689,0.638339,-1.207462,0.014247,6.193414
0.020000,3.363387,2.089404,3.387973,0.614200,-1.206954,0.025376,6.200257
0.020000,3.375151,2.088465,3.399775,0.590075,-1.206253,0.035041,6.206817
0.020000,3.386440,2.087637,3.411094,0.565967,-1.205389,0.043198,6.213093
0.020000,3.397253,2.086910,3.421932,0.541879,-1.204388,0.050051,6.219088
0.020000,3.407590,2.086276,3.432288,0.517814,-1.203276,0.055633,6.224802
0.020000,3.417450,2.085727,3.442164,0.493772,-1.202075,0.060032,6.230238
0.020000,3.426834,2.085254,3.451559,0.469756,-1.200809,0.063317,6.235397
0.020000,3.435740,2.084850,3.460474,0.445766,-1.199496,0.065655,6.240281
0.020000,3.444169,2.084507,3.468910,0.421803,-1.198155,0.067020,6.244891
0.020000,3.452121,2.084220,3.476867,0.397867,-1.196804,0.067548,6.249230
0.020000,3.459596,2.083981,3.484347,0.373958,-1.195458,0.067317,6.253299
0.020000,3.466595,2.083785,3.491348,0.350075,-1.194131,0.066372,6.257101
0.020000,3.473118,2.083627,3.497872,0.326218,-1.192835,0.064788,6.260636
0.020000,3.479164,2.083500,3.503920,0.302387,-1.191582,0.062642,6.263906
0.020000,3.484735,2.083401,3.509492,0.278579,-1.190383,0.059951,6.266913
0.020000,3.489830,2.083325,3.514588,0.254794,-1.189246,0.056824,6.269659
0.020000,3.494450,2.083269,3.519208,0.231031,-1.188181,0.053291,6.272145
0.020000,3.498596,2.083227,3.523354,0.207287,-1.187193,0.049358,6.274373
0.020000,3.502267,2.083199,3.527025,0.183561,-1.186291,0.045134,6.276342
0.020000,3.505464,2.083180,3.530222,0.159851,-1.185478,0.040615,6.278056
0.020000,3.508187,2.083168,3.532945,0.136156,-1.184761,0.035855,6.279514
0.020000,3.510436,2.083161,3.535195,0.112473,-1.184143,0.030913,6.280717
0.020000,3.512212,2.083157,3.536971,0.088801,-1.183628,0.025769,6.281666
0.020000,3.513515,2.083156,3.538274,0.065136,-1.183218,0.020503,6.282362
0.020000,3.514359,2.083155,3.539118,0.042207,-1.146482,1.836772,6.282813
0.020000,3.514819,2.083155,3.539577,0.022966,-0.962032,9.222495,6.283059
0.020000,3.515011,2.083155,3.539770,0.009640,-0.666293,14.786971,6.283162
0.020000,3.515056,2.083155,3.539814,0.002228,-0.370617,14.783812,6.283185
0.020000,3.515056,2.083155,3.539814,0.000000,-0.111394,12.961137,6.283185
