dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.526473,0.299085,4.526518,0.309645,-0.993000,0.000000,0.000000
0.020000,4.532268,0.299085,4.532314,0.289785,-0.993000,-0.000000,0.000000
0.020000,4.537667,0.299085,4.537713,0.269925,-0.993000,0.000000,0.000000
0.020000,4.542668,0.299085,4.542714,0.250065,-0.993000,-0.000000,0.000000
0.020000,4.547272,0.299085,4.547318,0.230205,-0.993000,0.000000,0.000000
0.020000,4.551479,0.299085,4.551525,0.210345,-0.993000,-0.000000,0.000000
0.020000,4.555289,0.299085,4.555335,0.190485,-0.993000,0.000000,0.000000
0.020000,4.558701,0.299085,4.558747,0.170625,-0.993000,-0.000000,0.000000
0.020000,4.561717,0.299085,4.561762,0.150765,-0.993000,0.000000,0.000000
0.020000,4.564335,0.299085,4.564380,0.130905,-0.993000,-0.000000,0.000000
0.020000,4.566556,0.299085,4.566601,0.111045,-0.993000,0.000000,0.000000
0.020000,4.568379,0.299085,4.568425,0.091185,-0.993000,0.000000,0.000000
0.020000,4.569806,0.299085,4.569852,0.071325,-0.993000,0.000000,0.000000
0.020000,4.570835,0.299085,4.570881,0.051465,-0.993000,-0.000000,0.000000
0.020000,4.571487,0.299085,4.571533,0.032619,-0.942279,2.536064,0.000000
0.020000,4.571833,0.299085,4.571879,0.017270,-0.767433,8.742316,0.000000
0.020000,4.571971,0.299085,4.572016,0.006887,-0.519183,12.412504,0.000000
0.020000,4.572000,0.299085,4.572046,0.001468,-0.270933,12.412504,0.000000
0.020000,4.572000,0.299085,4.572046,0.000000,-0.073404,9.876440,0.000000
