dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.939893,-0.472397,3.761543,2.618779,0.296996,0.376856,5.903919
0.020000,3.988740,-0.491631,3.814041,2.624875,0.304806,0.390489,5.912270
0.020000,4.037866,-0.510492,3.866664,2.631132,0.312865,0.402923,5.921039
0.020000,4.087281,-0.528955,3.919415,2.637555,0.321145,0.414003,5.930238
0.020000,4.136991,-0.546997,3.972298,2.644147,0.329612,0.423342,5.939878
0.020000,4.187004,-0.564593,4.025316,2.650912,0.338223,0.430577,5.949971
0.020000,4.237327,-0.581716,4.078473,2.657850,0.346930,0.435350,5.960527
0.020000,4.287968,-0.598340,4.131772,2.664964,0.355673,0.437121,5.971559
0.020000,4.338932,-0.614435,4.185217,2.672251,0.364382,0.435465,5.983079
0.020000,4.390224,-0.629973,4.238811,2.679711,0.372977,0.429772,5.995097
0.020000,4.441850,-0.644922,4.292558,2.687338,0.381366,0.419441,6.007626
0.020000,4.493813,-0.659252,4.346461,2.695127,0.389443,0.403831,6.020675
0.020000,4.546116,-0.672928,4.400522,2.703069,0.397087,0.382221,6.034256
0.020000,4.598760,-0.685918,4.454745,2.711152,0.404166,0.353925,6.048377
0.020000,4.651746,-0.698185,4.509132,2.719363,0.410529,0.318187,6.063048
0.020000,4.705072,-0.709694,4.563686,2.727683,0.416015,0.274268,6.078275
0.020000,4.758735,-0.720408,4.618408,2.736092,0.420445,0.221494,6.094065
0.020000,4.812729,-0.730289,4.673299,2.744565,0.423629,0.159207,6.110421
0.020000,4.867049,-0.739297,4.728361,2.753072,0.425366,0.086881,6.127346
0.020000,4.921684,-0.747394,4.783592,2.761581,0.425448,0.004082,6.144840
0.020000,4.976622,-0.754541,4.838993,2.770054,0.423661,-0.089346,6.162902
0.020000,5.031849,-0.760697,4.894562,2.778450,0.419792,-0.193458,6.181524
0.020000,5.087347,-0.765824,4.950297,2.786723,0.413635,-0.307874,6.200701
0.020000,5.143096,-0.769882,5.006193,2.794823,0.404994,-0.432004,6.220419
0.020000,5.199072,-0.772834,5.062247,2.802696,0.393699,-0.564782,6.240663
0.020000,5.255249,-0.774642,5.118453,2.810289,0.379603,-0.704809,6.261416
0.020000,5.311596,-0.775272,5.174804,2.817541,0.362599,-0.850174,6.282654
0.020000,5.368081,-0.774692,5.231292,2.824393,0.342627,-0.998617,0.021164
0.020000,5.424667,-0.772869,5.287907,2.830787,0.319679,-1.147417,0.043288
0.020000,5.481316,-0.769778,5.344641,2.836663,0.293807,-1.293553,0.065805
0.020000,5.537986,-0.765393,5.401480,2.841965,0.265133,-1.433716,0.088677
0.020000,5.594633,-0.759695,5.458413,2.846642,0.233844,-1.564479,0.111861
0.020000,5.651211,-0.752668,5.515426,2.850646,0.200196,-1.682391,0.135313
0.020000,5.707673,-0.744300,5.572504,2.853936,0.164512,-1.784187,0.158986
0.020000,5.763971,-0.734584,5.629634,2.856480,0.127175,-1.866827,0.182828
0.020000,5.820055,-0.723519,5.686799,2.858252,0.088618,-1.927891,0.206789
0.020000,5.875876,-0.711106,5.743984,2.859239,0.049309,-1.965411,0.230817
0.020000,5.931387,-0.697355,5.801173,2.859433,0.009745,-1.978240,0.254857
0.020000,5.986540,-0.682277,5.858349,2.858842,-0.029575,-1.965972,0.278857
0.020000,6.041289,-0.665890,5.915499,2.857479,-0.068156,-1.929069,0.302767
0.020000,6.095593,-0.648215,5.972606,2.855368,-0.105529,-1.868622,0.326535
0.020000,6.149409,-0.629279,6.029657,2.852543,-0.141262,-1.786689,0.350114
