dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.891613,7.596684,5.143781,0.511071,-1.176532,0.198563,0.044871
0.020000,3.901357,7.597102,5.153533,0.487615,-1.172755,0.188860,0.040692
0.020000,3.910634,7.597461,5.162818,0.464232,-1.169172,0.179122,0.036739
0.020000,3.919447,7.597768,5.171636,0.440916,-1.165779,0.169681,0.033009
0.020000,3.927797,7.598029,5.179990,0.417665,-1.162575,0.160161,0.029497
0.020000,3.935683,7.598249,5.187879,0.394474,-1.159560,0.150754,0.026199
0.020000,3.943108,7.598432,5.195306,0.371339,-1.156728,0.141642,0.023111
0.020000,3.950071,7.598583,5.202271,0.348258,-1.154077,0.132516,0.020231
0.020000,3.956574,7.598706,5.208775,0.325226,-1.151606,0.123567,0.017553
0.020000,3.962618,7.598804,5.214820,0.302239,-1.149311,0.114737,0.015077
0.020000,3.968204,7.598882,5.220406,0.279295,-1.147190,0.106075,0.012798
0.020000,3.973331,7.598943,5.225534,0.256391,-1.145239,0.097521,0.010714
0.020000,3.978001,7.598988,5.230204,0.233522,-1.143458,0.089049,0.008822
0.020000,3.982215,7.599022,5.234418,0.210685,-1.141842,0.080830,0.007122
0.020000,3.985973,7.599046,5.238176,0.187877,-1.140391,0.072536,0.005609
0.020000,3.989274,7.599062,5.241478,0.165095,-1.139102,0.064431,0.004284
0.020000,3.992121,7.599073,5.244324,0.142335,-1.137973,0.056488,0.003143
0.020000,3.994513,7.599079,5.246716,0.119595,-1.137002,0.048505,0.002187
0.020000,3.996450,7.599082,5.248654,0.096872,-1.136190,0.040646,0.001414
0.020000,3.997934,7.599084,5.250137,0.074161,-1.135532,0.032890,0.000823
0.020000,3.998963,7.599085,5.251166,0.051460,-1.135029,0.025126,0.000413
0.020000,3.999580,7.599085,5.251783,0.030843,-1.030858,5.208565,0.000167
0.020000,3.999883,7.599085,5.252086,0.015142,-0.785045,12.290631,0.000047
0.020000,3.999985,7.599085,5.252188,0.005115,-0.501374,14.183544,0.000006
0.020000,4.000000,7.599085,5.252203,0.000760,-0.217760,14.180744,6.283185
0.020000,4.000000,7.599085,5.252203,0.000000,-0.037980,8.988977,6.283185
