dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.884826,0.595580,6.981710,1.377327,-0.822709,-0.308321,0.819948
0.020000,6.903323,0.615544,7.008925,1.360754,-0.828667,-0.297920,0.827090
0.020000,6.921453,0.635391,7.035807,1.344066,-0.834414,-0.287322,0.834010
0.020000,6.939223,0.655111,7.062352,1.327267,-0.839953,-0.276979,0.840716
0.020000,6.956638,0.674695,7.088559,1.310361,-0.845287,-0.266701,0.847215
0.020000,6.973702,0.694135,7.114426,1.293353,-0.850421,-0.256671,0.853513
0.020000,6.990422,0.713422,7.139951,1.276245,-0.855360,-0.246961,0.859619
0.020000,7.006801,0.732547,7.165132,1.259043,-0.860105,-0.237240,0.865537
0.020000,7.022846,0.751504,7.189967,1.241750,-0.864666,-0.228091,0.871275
0.020000,7.038559,0.770284,7.214455,1.224369,-0.869047,-0.219016,0.876837
0.020000,7.053948,0.788881,7.238593,1.206904,-0.873252,-0.210276,0.882230
0.020000,7.069015,0.807288,7.262380,1.189358,-0.877289,-0.201848,0.887459
0.020000,7.083765,0.825499,7.285814,1.171735,-0.881163,-0.193707,0.892528
0.020000,7.098202,0.843507,7.308895,1.154037,-0.884880,-0.185827,0.897444
0.020000,7.112331,0.861306,7.331621,1.136269,-0.888443,-0.178181,0.902211
0.020000,7.126157,0.878890,7.353989,1.118431,-0.891862,-0.170947,0.906833
0.020000,7.139681,0.896255,7.376000,1.100528,-0.895140,-0.163868,0.911315
0.020000,7.152910,0.913395,7.397651,1.082563,-0.898284,-0.157188,0.915660
0.020000,7.165846,0.930306,7.418942,1.064537,-0.901295,-0.150583,0.919874
0.020000,7.178493,0.946981,7.439871,1.046453,-0.904184,-0.144464,0.923960
0.020000,7.190855,0.963417,7.460437,1.028314,-0.906952,-0.138389,0.927921
0.020000,7.202936,0.979610,7.480640,1.010122,-0.909605,-0.132648,0.931761
0.020000,7.214737,0.995555,7.500477,0.991879,-0.912148,-0.127144,0.935484
0.020000,7.226264,1.011249,7.519949,0.973587,-0.914586,-0.121883,0.939092
0.020000,7.237519,1.026687,7.539054,0.955249,-0.916921,-0.116768,0.942590
0.020000,7.248505,1.041865,7.557791,0.936866,-0.919159,-0.111884,0.945979
0.020000,7.259225,1.056781,7.576160,0.918440,-0.921303,-0.107208,0.949263
0.020000,7.269683,1.071431,7.594159,0.899973,-0.923357,-0.102722,0.952445
0.020000,7.279880,1.085812,7.611789,0.881466,-0.925327,-0.098463,0.955527
0.020000,7.289820,1.099921,7.629047,0.862922,-0.927212,-0.094283,0.958511
0.020000,7.299506,1.113754,7.645934,0.844341,-0.929017,-0.090242,0.961400
0.020000,7.308939,1.127309,7.662449,0.825726,-0.930750,-0.086646,0.964197
0.020000,7.318123,1.140583,7.678590,0.807078,-0.932406,-0.082778,0.966903
0.020000,7.327060,1.153574,7.694358,0.788398,-0.933995,-0.079462,0.969522
0.020000,7.335752,1.166279,7.709752,0.769688,-0.935512,-0.075850,0.972054
0.020000,7.344202,1.178696,7.724771,0.750949,-0.936968,-0.072812,0.974501
0.020000,7.352411,1.190822,7.739414,0.732182,-0.938360,-0.069601,0.976866
0.020000,7.360382,1.202655,7.753682,0.713388,-0.939693,-0.066655,0.979151
0.020000,7.368117,1.214194,7.767574,0.694568,-0.940967,-0.063707,0.981356
0.020000,7.375617,1.225436,7.781088,0.675725,-0.942188,-0.061023,0.983485
0.020000,7.382886,1.236379,7.794225,0.656858,-0.943353,-0.058249,0.985537
0.020000,7.389924,1.247022,7.806985,0.637968,-0.944467,-0.055715,0.987515
0.020000,7.396733,1.257362,7.819366,0.619058,-0.945532,-0.053266,0.989421
0.020000,7.403315,1.267399,7.831368,0.600127,-0.946550,-0.050901,0.991254
0.020000,7.409672,1.277130,7.842992,0.581176,-0.947519,-0.048446,0.993018
0.020000,7.415805,1.286554,7.854236,0.562207,-0.948446,-0.046333,0.994713
0.020000,7.421716,1.295670,7.865100,0.543221,-0.949329,-0.044130,0.996340
0.020000,7.427406,1.304476,7.875585,0.524217,-0.950170,-0.042050,0.997900
0.020000,7.432877,1.312971,7.885689,0.505198,-0.950971,-0.040091,0.999395
0.020000,7.438130,1.321153,7.895412,0.486163,-0.951732,-0.038016,1.000825
0.020000,7.443165,1.329022,7.904754,0.467114,-0.952458,-0.036291,1.002192
0.020000,7.447986,1.336576,7.913715,0.448051,-0.953143,-0.034272,1.003496
0.020000,7.452591,1.343815,7.922295,0.428975,-0.953795,-0.032580,1.004738
0.020000,7.456984,1.350737,7.930493,0.409887,-0.954411,-0.030833,1.005919
0.020000,7.461164,1.357340,7.938308,0.390787,-0.954996,-0.029249,1.007040
0.020000,7.465133,1.363626,7.945742,0.371676,-0.955544,-0.027391,1.008101
0.020000,7.468891,1.369592,7.952793,0.352555,-0.956063,-0.025932,1.009104
0.020000,7.472440,1.375237,7.959461,0.333424,-0.956552,-0.024440,1.010049
0.020000,7.475781,1.380562,7.965747,0.314284,-0.957006,-0.022710,1.010936
0.020000,7.478914,1.385565,7.971650,0.295135,-0.957435,-0.021474,1.011766
0.020000,7.481839,1.390245,7.977169,0.275979,-0.957831,-0.019779,1.012540
0.020000,7.484558,1.394603,7.982306,0.256815,-0.958201,-0.018537,1.013258
0.020000,7.487072,1.398637,7.987058,0.237644,-0.958542,-0.017031,1.013921
0.020000,7.489380,1.402346,7.991428,0.218467,-0.958856,-0.015694,1.014528
0.020000,7.491484,1.405732,7.995414,0.199284,-0.959143,-0.014362,1.015081
0.020000,7.493383,1.408792,7.999015,0.180096,-0.959403,-0.012997,1.015579
0.020000,7.495079,1.411527,8.002233,0.160903,-0.959637,-0.011683,1.016024
0.020000,7.496571,1.413937,8.005068,0.141706,-0.959847,-0.010493,1.016415
0.020000,7.497861,1.416020,8.007518,0.122506,-0.960027,-0.009026,1.016752
0.020000,7.498947,1.417777,8.009584,0.103302,-0.960185,-0.007899,1.017036
0.020000,7.499832,1.419208,8.011266,0.084095,-0.960319,-0.006709,1.017267
0.020000,7.500514,1.420312,8.012563,0.064887,-0.960425,-0.005283,1.017446
0.020000,7.500994,1.421089,8.013477,0.045677,-0.960508,-0.004148,1.017571
0.020000,7.501288,1.421565,8.014036,0.027960,-0.885823,3.734226,1.017648
0.020000,7.501436,1.421805,8.014319,0.014140,-0.691039,9.739247,1.017686
0.020000,7.501490,1.421892,8.014421,0.005122,-0.450897,12.007084,1.017700
0.020000,7.501500,1.421908,8.014439,0.000907,-0.210745,12.007600,1.017703
0.020000,7.501500,1.421908,8.014439,0.000000,-0.045335,8.270495,1.017703
