dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.376163,2.689149,3.400608,0.674241,-1.558230,0.123933,6.169210
0.020000,3.388950,2.687756,3.413470,0.643099,-1.557127,0.055132,6.180064
0.020000,3.401130,2.686558,3.425709,0.611955,-1.557201,-0.003669,6.190347
0.020000,3.412701,2.685538,3.437325,0.580789,-1.558260,-0.052992,6.200061
0.020000,3.423659,2.684675,3.448316,0.549587,-1.560130,-0.093490,6.209208
0.020000,3.434000,2.683953,3.458683,0.518334,-1.562646,-0.125804,6.217791
0.020000,3.443722,2.683356,3.468423,0.487021,-1.565660,-0.150674,6.225814
0.020000,3.452822,2.682867,3.477536,0.455640,-1.569035,-0.168755,6.233282
0.020000,3.461297,2.682474,3.486020,0.424187,-1.572650,-0.180764,6.240200
0.020000,3.469144,2.682161,3.493873,0.392659,-1.576397,-0.187342,6.246573
0.020000,3.476361,2.681918,3.501094,0.361055,-1.580179,-0.189121,6.252405
0.020000,3.482946,2.681733,3.507682,0.329377,-1.583913,-0.186688,6.257702
0.020000,3.488896,2.681595,3.513634,0.297627,-1.587524,-0.180556,6.262469
0.020000,3.494212,2.681496,3.518951,0.265808,-1.590950,-0.171266,6.266710
0.020000,3.498890,2.681428,3.523629,0.233925,-1.594134,-0.159200,6.270429
0.020000,3.502929,2.681383,3.527669,0.201984,-1.597030,-0.144838,6.273630
0.020000,3.506329,2.681355,3.531069,0.169992,-1.599601,-0.128508,6.276318
0.020000,3.509088,2.681339,3.533828,0.137956,-1.601812,-0.110571,6.278494
0.020000,3.511215,2.681331,3.535955,0.106350,-1.580292,1.076012,6.280168
0.020000,3.512765,2.681327,3.537504,0.077479,-1.443591,6.835043,6.281386
0.020000,3.513828,2.681326,3.538568,0.053179,-1.214989,11.430099,6.282222
0.020000,3.514497,2.681325,3.539237,0.033459,-0.985970,11.450934,6.282747
0.020000,3.514864,2.681325,3.539604,0.018326,-0.756672,11.464919,6.283035
0.020000,3.515019,2.681325,3.539759,0.007782,-0.527206,11.473275,6.283157
0.020000,3.515056,2.681325,3.539796,0.001829,-0.297656,11.477518,6.283185
0.020000,3.515056,2.681325,3.539796,0.000000,-0.091434,10.311086,6.283185
